"","iteration time","p_Z","gamma","heterogeneity","n_0","n_1","inter_ratio","inter_strength","alpha_modifier","eta_modifier","method","beta_hat","p_power","p_cover"
"840",2,3,0,1,12000,12000,1,1,0,1,"Weighted mode",0.585985684576951,0,0
"841",2,3,0,1,12000,12000,1,1,0,1,"MR-RAPS",0.579414304320305,0,0
"842",2,3,0,1,12000,12000,1,1,0,1,"Contamination Mixture",0.583767209044855,0,0
"843",2,3,0,1,12000,12000,1,1,0,1,"MR-Robust",0.579930056281834,0,0
"844",2,3,0,1,12000,12000,1,1,0,1,"MR-Lasso",0.579421268966934,0,0
"845",2,3,0,1,12000,12000,1,1,0,1,"Trans-OR",1.0060629003121,NA,NA
"846",2,3,0,1,12000,12000,1,1,0,1,"Trans-IPW",0.989208204310508,NA,NA
"847",2,3,0,1,12000,12000,1,1,0,1,"Trans-AIPW",0.989208204310508,NA,NA
"848",3,3,0,1,12000,12000,1,1,0,1,"IVW",0.590170710215799,0,0
"849",3,3,0,1,12000,12000,1,1,0,1,"Egger",0.656292020718553,0,3.67794683597822e-12
"850",3,3,0,1,12000,12000,1,1,0,1,"Weighted median",0.593627630094141,0,0
"851",3,3,0,1,12000,12000,1,1,0,1,"Weighted mode",0.594922141239654,0,0
"852",3,3,0,1,12000,12000,1,1,0,1,"MR-RAPS",0.590099297853824,0,0
"853",3,3,0,1,12000,12000,1,1,0,1,"Contamination Mixture",0.590448044129155,0,0
"854",3,3,0,1,12000,12000,1,1,0,1,"MR-Robust",0.590475462808009,0,0
"855",3,3,0,1,12000,12000,1,1,0,1,"MR-Lasso",0.590170710215799,0,0
"856",3,3,0,1,12000,12000,1,1,0,1,"Trans-OR",0.999378304958272,NA,NA
"857",3,3,0,1,12000,12000,1,1,0,1,"Trans-IPW",0.997206834741829,NA,NA
"858",3,3,0,1,12000,12000,1,1,0,1,"Trans-AIPW",0.997206834741829,NA,NA
"859",4,3,0,1,12000,12000,1,1,0,1,"IVW",0.582756328370624,0,0
"860",4,3,0,1,12000,12000,1,1,0,1,"Egger",0.623579581788469,0,2.8421709430404e-14
"861",4,3,0,1,12000,12000,1,1,0,1,"Weighted median",0.582935945642805,0,0
"862",4,3,0,1,12000,12000,1,1,0,1,"Weighted mode",0.589829276654091,0,0
"863",4,3,0,1,12000,12000,1,1,0,1,"MR-RAPS",0.583239473427749,0,0
"864",4,3,0,1,12000,12000,1,1,0,1,"Contamination Mixture",0.584711823423446,0,0
"865",4,3,0,1,12000,12000,1,1,0,1,"MR-Robust",0.58269695379442,0,0
"866",4,3,0,1,12000,12000,1,1,0,1,"MR-Lasso",0.582756328370624,0,0
"867",4,3,0,1,12000,12000,1,1,0,1,"Trans-OR",1.01187889355229,NA,NA
"868",4,3,0,1,12000,12000,1,1,0,1,"Trans-IPW",1.02128577324727,NA,NA
"869",4,3,0,1,12000,12000,1,1,0,1,"Trans-AIPW",1.02128577324727,NA,NA
"870",5,3,0,1,12000,12000,1,1,0,1,"IVW",0.604301464960286,0,0
"871",5,3,0,1,12000,12000,1,1,0,1,"Egger",0.736822707409586,5.77315972805081e-15,0.00527832674886941
"872",5,3,0,1,12000,12000,1,1,0,1,"Weighted median",0.60532508583036,0,0
"873",5,3,0,1,12000,12000,1,1,0,1,"Weighted mode",0.606710620669176,0,0
"874",5,3,0,1,12000,12000,1,1,0,1,"MR-RAPS",0.605723203386317,0,0
"875",5,3,0,1,12000,12000,1,1,0,1,"Contamination Mixture",0.600850004126284,0,7.88436649301616e-10
"876",5,3,0,1,12000,12000,1,1,0,1,"MR-Robust",0.604386920566213,0,0
"877",5,3,0,1,12000,12000,1,1,0,1,"MR-Lasso",0.604301464960286,0,0
"878",5,3,0,1,12000,12000,1,1,0,1,"Trans-OR",0.99807055234423,NA,NA
"879",5,3,0,1,12000,12000,1,1,0,1,"Trans-IPW",0.995236234981684,NA,NA
"880",5,3,0,1,12000,12000,1,1,0,1,"Trans-AIPW",0.995236234981684,NA,NA
"881",1,3,0,1,12000,12000,1,1,0.2,1,"IVW",0.610650266444903,0,0
"882",1,3,0,1,12000,12000,1,1,0.2,1,"Egger",0.674932314396599,0,8.37512281748332e-11
"883",1,3,0,1,12000,12000,1,1,0.2,1,"Weighted median",0.614778441502153,0,0
"884",1,3,0,1,12000,12000,1,1,0.2,1,"Weighted mode",0.615516916373028,0,0
"885",1,3,0,1,12000,12000,1,1,0.2,1,"MR-RAPS",0.610627584099616,0,0
"886",1,3,0,1,12000,12000,1,1,0.2,1,"Contamination Mixture",0.61473276182988,0,0
"887",1,3,0,1,12000,12000,1,1,0.2,1,"MR-Robust",0.611047794968938,0,0
"888",1,3,0,1,12000,12000,1,1,0.2,1,"MR-Lasso",0.610650266444903,0,0
"889",1,3,0,1,12000,12000,1,1,0.2,1,"Trans-OR",0.998487512157478,NA,NA
"890",1,3,0,1,12000,12000,1,1,0.2,1,"Trans-IPW",0.997595202774192,NA,NA
"891",1,3,0,1,12000,12000,1,1,0.2,1,"Trans-AIPW",0.997595202774192,NA,NA
"892",2,3,0,1,12000,12000,1,1,0.2,1,"IVW",0.593098297032246,0,0
"893",2,3,0,1,12000,12000,1,1,0.2,1,"Egger",0.667190739299709,0,2.39339659202642e-11
"894",2,3,0,1,12000,12000,1,1,0.2,1,"Weighted median",0.598389873675377,0,0
"895",2,3,0,1,12000,12000,1,1,0.2,1,"Weighted mode",0.598841005760688,0,0
"896",2,3,0,1,12000,12000,1,1,0.2,1,"MR-RAPS",0.593133449590256,0,0
"897",2,3,0,1,12000,12000,1,1,0.2,1,"Contamination Mixture",0.594301342217646,0,0
"898",2,3,0,1,12000,12000,1,1,0.2,1,"MR-Robust",0.593621117664473,0,0
"899",2,3,0,1,12000,12000,1,1,0.2,1,"MR-Lasso",0.593098297032246,0,0
"900",2,3,0,1,12000,12000,1,1,0.2,1,"Trans-OR",1.00527258363676,NA,NA
"901",2,3,0,1,12000,12000,1,1,0.2,1,"Trans-IPW",0.98910827169161,NA,NA
"902",2,3,0,1,12000,12000,1,1,0.2,1,"Trans-AIPW",0.98910827169161,NA,NA
"903",3,3,0,1,12000,12000,1,1,0.2,1,"IVW",0.603642447688449,0,0
"904",3,3,0,1,12000,12000,1,1,0.2,1,"Egger",0.658988681999481,0,9.42046440854938e-12
"905",3,3,0,1,12000,12000,1,1,0.2,1,"Weighted median",0.606780779286543,0,0
"906",3,3,0,1,12000,12000,1,1,0.2,1,"Weighted mode",0.607723788225929,0,0
"907",3,3,0,1,12000,12000,1,1,0.2,1,"MR-RAPS",0.603594762265794,0,0
"908",3,3,0,1,12000,12000,1,1,0.2,1,"Contamination Mixture",0.600277823414333,0,0
"909",3,3,0,1,12000,12000,1,1,0.2,1,"MR-Robust",0.603927618309524,0,0
"910",3,3,0,1,12000,12000,1,1,0.2,1,"MR-Lasso",0.603642447688448,0,0
"911",3,3,0,1,12000,12000,1,1,0.2,1,"Trans-OR",0.998733373998651,NA,NA
"912",3,3,0,1,12000,12000,1,1,0.2,1,"Trans-IPW",0.997008644578863,NA,NA
"913",3,3,0,1,12000,12000,1,1,0.2,1,"Trans-AIPW",0.997008644578863,NA,NA
"914",4,3,0,1,12000,12000,1,1,0.2,1,"IVW",0.59767081472254,0,0
"915",4,3,0,1,12000,12000,1,1,0.2,1,"Egger",0.626311683394796,0,7.63833440942108e-14
"916",4,3,0,1,12000,12000,1,1,0.2,1,"Weighted median",0.596360135432865,0,0
"917",4,3,0,1,12000,12000,1,1,0.2,1,"Weighted mode",0.606591728600277,0,0
"918",4,3,0,1,12000,12000,1,1,0.2,1,"MR-RAPS",0.598187776455859,0,0
"919",4,3,0,1,12000,12000,1,1,0.2,1,"Contamination Mixture",0.596213039293326,0,0
"920",4,3,0,1,12000,12000,1,1,0.2,1,"MR-Robust",0.597554570072112,0,0
"921",4,3,0,1,12000,12000,1,1,0.2,1,"MR-Lasso",0.59767081472254,0,0
"922",4,3,0,1,12000,12000,1,1,0.2,1,"Trans-OR",1.01226458579079,NA,NA
"923",4,3,0,1,12000,12000,1,1,0.2,1,"Trans-IPW",1.02162452687422,NA,NA
"924",4,3,0,1,12000,12000,1,1,0.2,1,"Trans-AIPW",1.02162452687422,NA,NA
"925",5,3,0,1,12000,12000,1,1,0.2,1,"IVW",0.618032630933669,0,0
"926",5,3,0,1,12000,12000,1,1,0.2,1,"Egger",0.740213002636173,2.22044604925031e-16,0.00361977390710067
"927",5,3,0,1,12000,12000,1,1,0.2,1,"Weighted median",0.618955089640159,0,0
"928",5,3,0,1,12000,12000,1,1,0.2,1,"Weighted mode",0.620084900685466,0,0
"929",5,3,0,1,12000,12000,1,1,0.2,1,"MR-RAPS",0.619491319918801,0,0
"930",5,3,0,1,12000,12000,1,1,0.2,1,"Contamination Mixture",0.621152833085564,0,9.76987379885941e-11
"931",5,3,0,1,12000,12000,1,1,0.2,1,"MR-Robust",0.618114628656157,0,0
"932",5,3,0,1,12000,12000,1,1,0.2,1,"MR-Lasso",0.618032630933669,0,0
"933",5,3,0,1,12000,12000,1,1,0.2,1,"Trans-OR",0.998409161704669,NA,NA
"934",5,3,0,1,12000,12000,1,1,0.2,1,"Trans-IPW",0.995751498950799,NA,NA
"935",5,3,0,1,12000,12000,1,1,0.2,1,"Trans-AIPW",0.995751498950799,NA,NA
"936",1,3,0,1,12000,12000,1,1,0.4,1,"IVW",0.623027088121247,0,0
"937",1,3,0,1,12000,12000,1,1,0.4,1,"Egger",0.676802183749801,0,1.71338054855141e-10
"938",1,3,0,1,12000,12000,1,1,0.4,1,"Weighted median",0.627030874888399,0,0
"939",1,3,0,1,12000,12000,1,1,0.4,1,"Weighted mode",0.627171358867713,0,0
"940",1,3,0,1,12000,12000,1,1,0.4,1,"MR-RAPS",0.623067972500433,0,0
"941",1,3,0,1,12000,12000,1,1,0.4,1,"Contamination Mixture",0.623004454410308,0,0
"942",1,3,0,1,12000,12000,1,1,0.4,1,"MR-Robust",0.623446124884273,0,0
"943",1,3,0,1,12000,12000,1,1,0.4,1,"MR-Lasso",0.623027088121247,0,0
"944",1,3,0,1,12000,12000,1,1,0.4,1,"Trans-OR",0.998467841934354,NA,NA
"945",1,3,0,1,12000,12000,1,1,0.4,1,"Trans-IPW",0.997668439822166,NA,NA
"946",1,3,0,1,12000,12000,1,1,0.4,1,"Trans-AIPW",0.997668439822166,NA,NA
"947",2,3,0,1,12000,12000,1,1,0.4,1,"IVW",0.605926509039809,0,0
"948",2,3,0,1,12000,12000,1,1,0.4,1,"Egger",0.668726667018541,0,4.89073226361825e-11
"949",2,3,0,1,12000,12000,1,1,0.4,1,"Weighted median",0.610821266610061,0,0
"950",2,3,0,1,12000,12000,1,1,0.4,1,"Weighted mode",0.610990888909873,0,0
"951",2,3,0,1,12000,12000,1,1,0.4,1,"MR-RAPS",0.606010709554016,0,0
"952",2,3,0,1,12000,12000,1,1,0.4,1,"Contamination Mixture",0.603097237318281,0,0
"953",2,3,0,1,12000,12000,1,1,0.4,1,"MR-Robust",0.606730372243706,0.0436304172367425,0.190947681485998
"954",2,3,0,1,12000,12000,1,1,0.4,1,"MR-Lasso",0.605926509039809,0,0
"955",2,3,0,1,12000,12000,1,1,0.4,1,"Trans-OR",1.00872544736692,NA,NA
"956",2,3,0,1,12000,12000,1,1,0.4,1,"Trans-IPW",0.988973456107658,NA,NA
"957",2,3,0,1,12000,12000,1,1,0.4,1,"Trans-AIPW",0.988973456107658,NA,NA
"958",3,3,0,1,12000,12000,1,1,0.4,1,"IVW",0.616266162614009,0,0
"959",3,3,0,1,12000,12000,1,1,0.4,1,"Egger",0.661822106100652,0,2.37603270392128e-11
"960",3,3,0,1,12000,12000,1,1,0.4,1,"Weighted median",0.61912285381501,0,0
"961",3,3,0,1,12000,12000,1,1,0.4,1,"Weighted mode",0.61964883532092,0,0
"962",3,3,0,1,12000,12000,1,1,0.4,1,"MR-RAPS",0.61624647472424,0,0
"963",3,3,0,1,12000,12000,1,1,0.4,1,"Contamination Mixture",0.618389791071407,0,0
"964",3,3,0,1,12000,12000,1,1,0.4,1,"MR-Robust",0.61653564242803,0,0
"965",3,3,0,1,12000,12000,1,1,0.4,1,"MR-Lasso",0.616266162614009,0,0
"966",3,3,0,1,12000,12000,1,1,0.4,1,"Trans-OR",0.998091011717544,NA,NA
"967",3,3,0,1,12000,12000,1,1,0.4,1,"Trans-IPW",0.996747357040718,NA,NA
"968",3,3,0,1,12000,12000,1,1,0.4,1,"Trans-AIPW",0.996747357040718,NA,NA
"969",4,3,0,1,12000,12000,1,1,0.4,1,"IVW",0.611635615915099,0,0
"970",4,3,0,1,12000,12000,1,1,0.4,1,"Egger",0.62919365179161,0,3.03512770472025e-12
"971",4,3,0,1,12000,12000,1,1,0.4,1,"Weighted median",0.611240663467697,0,0
"972",4,3,0,1,12000,12000,1,1,0.4,1,"Weighted mode",0.619723825695091,0,0
"973",4,3,0,1,12000,12000,1,1,0.4,1,"MR-RAPS",0.612186630332547,0,0
"974",4,3,0,1,12000,12000,1,1,0.4,1,"Contamination Mixture",0.615874757050609,0,0
"975",4,3,0,1,12000,12000,1,1,0.4,1,"MR-Robust",0.611607339325426,0,0
"976",4,3,0,1,12000,12000,1,1,0.4,1,"MR-Lasso",0.611635615915099,0,0
"977",4,3,0,1,12000,12000,1,1,0.4,1,"Trans-OR",1.01266367646508,NA,NA
"978",4,3,0,1,12000,12000,1,1,0.4,1,"Trans-IPW",1.02193283405697,NA,NA
"979",4,3,0,1,12000,12000,1,1,0.4,1,"Trans-AIPW",1.02193283405697,NA,NA
"980",5,3,0,1,12000,12000,1,1,0.4,1,"IVW",0.630887516837655,0,0
"981",5,3,0,1,12000,12000,1,1,0.4,1,"Egger",0.743740137799045,0,0.0023925128926261
"982",5,3,0,1,12000,12000,1,1,0.4,1,"Weighted median",0.631744903829238,0,0
"983",5,3,0,1,12000,12000,1,1,0.4,1,"Weighted mode",0.633014789986286,0,0
"984",5,3,0,1,12000,12000,1,1,0.4,1,"MR-RAPS",0.631826202664316,0,0
"985",5,3,0,1,12000,12000,1,1,0.4,1,"Contamination Mixture",0.629714216803176,0,2.70827804627061e-12
"986",5,3,0,1,12000,12000,1,1,0.4,1,"MR-Robust",0.630968305659262,0,0
"987",5,3,0,1,12000,12000,1,1,0.4,1,"MR-Lasso",0.630887516837655,0,0
"988",5,3,0,1,12000,12000,1,1,0.4,1,"Trans-OR",0.998739057148187,NA,NA
"989",5,3,0,1,12000,12000,1,1,0.4,1,"Trans-IPW",0.99620988478907,NA,NA
"990",5,3,0,1,12000,12000,1,1,0.4,1,"Trans-AIPW",0.99620988478907,NA,NA
"991",1,3,0,1,12000,12000,1,1,0.6,1,"IVW",0.63465249420686,0,0
"992",1,3,0,1,12000,12000,1,1,0.6,1,"Egger",0.678908496482882,0,3.52700979533438e-10
"993",1,3,0,1,12000,12000,1,1,0.6,1,"Weighted median",0.637672740900917,0,0
"994",1,3,0,1,12000,12000,1,1,0.6,1,"Weighted mode",0.63817630341487,0,0
"995",1,3,0,1,12000,12000,1,1,0.6,1,"MR-RAPS",0.634758994189201,0,0
"996",1,3,0,1,12000,12000,1,1,0.6,1,"Contamination Mixture",0.629755810220433,0,0
"997",1,3,0,1,12000,12000,1,1,0.6,1,"MR-Robust",0.634914239568933,0,0
"998",1,3,0,1,12000,12000,1,1,0.6,1,"MR-Lasso",0.63465249420686,0,0
"999",1,3,0,1,12000,12000,1,1,0.6,1,"Trans-OR",0.998464954045914,NA,NA
"1000",1,3,0,1,12000,12000,1,1,0.6,1,"Trans-IPW",0.997689423901989,NA,NA
"1001",1,3,0,1,12000,12000,1,1,0.6,1,"Trans-AIPW",0.997689423901983,NA,NA
"1002",2,3,0,1,12000,12000,1,1,0.6,1,"IVW",0.617980281868415,0,0
"1003",2,3,0,1,12000,12000,1,1,0.6,1,"Egger",0.670477563139673,0,1.00405683767235e-10
"1004",2,3,0,1,12000,12000,1,1,0.6,1,"Weighted median",0.621453959884132,0,0
"1005",2,3,0,1,12000,12000,1,1,0.6,1,"Weighted mode",0.622351126358063,0,0
"1006",2,3,0,1,12000,12000,1,1,0.6,1,"MR-RAPS",0.618117002253226,0,0
"1007",2,3,0,1,12000,12000,1,1,0.6,1,"Contamination Mixture",0.620365011453859,0,0
"1008",2,3,0,1,12000,12000,1,1,0.6,1,"MR-Robust",0.618257895094173,0,0
"1009",2,3,0,1,12000,12000,1,1,0.6,1,"MR-Lasso",0.617980281868415,0,0
"1010",2,3,0,1,12000,12000,1,1,0.6,1,"Trans-OR",1.00844332082855,NA,NA
"1011",2,3,0,1,12000,12000,1,1,0.6,1,"Trans-IPW",0.988811267830882,NA,NA
"1012",2,3,0,1,12000,12000,1,1,0.6,1,"Trans-AIPW",0.988811267830883,NA,NA
"1013",3,3,0,1,12000,12000,1,1,0.6,1,"IVW",0.628116863276132,0,0
"1014",3,3,0,1,12000,12000,1,1,0.6,1,"Egger",0.664784397607935,0,5.88198378892457e-11
"1015",3,3,0,1,12000,12000,1,1,0.6,1,"Weighted median",0.630723685869702,0,0
"1016",3,3,0,1,12000,12000,1,1,0.6,1,"Weighted mode",0.630877176517662,0,0
"1017",3,3,0,1,12000,12000,1,1,0.6,1,"MR-RAPS",0.628127010364677,0,0
"1018",3,3,0,1,12000,12000,1,1,0.6,1,"Contamination Mixture",0.624996170909324,0,0
"1019",3,3,0,1,12000,12000,1,1,0.6,1,"MR-Robust",0.628379920084806,0,0
"1020",3,3,0,1,12000,12000,1,1,0.6,1,"MR-Lasso",0.628116863276132,0,0
"1021",3,3,0,1,12000,12000,1,1,0.6,1,"Trans-OR",0.997456340710136,NA,NA
"1022",3,3,0,1,12000,12000,1,1,0.6,1,"Trans-IPW",0.996437054261208,NA,NA
"1023",3,3,0,1,12000,12000,1,1,0.6,1,"Trans-AIPW",0.996437054261208,NA,NA
"1024",4,3,0,1,12000,12000,1,1,0.6,1,"IVW",0.62473594814571,0,0
"1025",4,3,0,1,12000,12000,1,1,0.6,1,"Egger",0.632212978299112,0,1.44365852605688e-10
"1026",4,3,0,1,12000,12000,1,1,0.6,1,"Weighted median",0.626544986999451,0,0
"1027",4,3,0,1,12000,12000,1,1,0.6,1,"Weighted mode",0.630479730574274,0,0
"1028",4,3,0,1,12000,12000,1,1,0.6,1,"MR-RAPS",0.625319407077043,0,0
"1029",4,3,0,1,12000,12000,1,1,0.6,1,"Contamination Mixture",0.629200844851419,0,0
"1030",4,3,0,1,12000,12000,1,1,0.6,1,"MR-Robust",0.624805250287887,0,0
"1031",4,3,0,1,12000,12000,1,1,0.6,1,"MR-Lasso",0.62473594814571,0,0
"1032",4,3,0,1,12000,12000,1,1,0.6,1,"Trans-OR",1.01307195157802,NA,NA
"1033",4,3,0,1,12000,12000,1,1,0.6,1,"Trans-IPW",1.02221300519852,NA,NA
"1034",4,3,0,1,12000,12000,1,1,0.6,1,"Trans-AIPW",1.02221300519851,NA,NA
"1035",5,3,0,1,12000,12000,1,1,0.6,1,"IVW",0.642945940466387,0,0
"1036",5,3,0,1,12000,12000,1,1,0.6,1,"Egger",0.747394668402931,0,0.00151801642088611
"1037",5,3,0,1,12000,12000,1,1,0.6,1,"Weighted median",0.643768437529341,0,0
"1038",5,3,0,1,12000,12000,1,1,0.6,1,"Weighted mode",0.644672054159568,0,0
"1039",5,3,0,1,12000,12000,1,1,0.6,1,"MR-RAPS",0.643180028944946,0,0
"1040",5,3,0,1,12000,12000,1,1,0.6,1,"Contamination Mixture",0.646747313511619,0,1.93178806284777e-13
"1041",5,3,0,1,12000,12000,1,1,0.6,1,"MR-Robust",0.643027323161805,0,0
"1042",5,3,0,1,12000,12000,1,1,0.6,1,"MR-Lasso",0.642945940466387,0,0
"1043",5,3,0,1,12000,12000,1,1,0.6,1,"Trans-OR",0.999058586705643,NA,NA
"1044",5,3,0,1,12000,12000,1,1,0.6,1,"Trans-IPW",0.9966178983002,NA,NA
"1045",5,3,0,1,12000,12000,1,1,0.6,1,"Trans-AIPW",0.9966178983002,NA,NA
"1046",1,3,0,1,12000,12000,1,1,0.8,1,"IVW",0.645591276827108,0,0
"1047",1,3,0,1,12000,12000,1,1,0.8,1,"Egger",0.68124087244028,0,7.27487847740349e-10
"1048",1,3,0,1,12000,12000,1,1,0.8,1,"Weighted median",0.647403110482929,0,0
"1049",1,3,0,1,12000,12000,1,1,0.8,1,"Weighted mode",0.648547112307373,0,0
"1050",1,3,0,1,12000,12000,1,1,0.8,1,"MR-RAPS",0.645763204023508,0,0
"1051",1,3,0,1,12000,12000,1,1,0.8,1,"Contamination Mixture",0.645167608982287,0,0
"1052",1,3,0,1,12000,12000,1,1,0.8,1,"MR-Robust",0.645698804466157,0,0
"1053",1,3,0,1,12000,12000,1,1,0.8,1,"MR-Lasso",0.645591276827108,0,0
"1054",1,3,0,1,12000,12000,1,1,0.8,1,"Trans-OR",0.998603419307996,NA,NA
"1055",1,3,0,1,12000,12000,1,1,0.8,1,"Trans-IPW",0.997667367872251,NA,NA
"1056",1,3,0,1,12000,12000,1,1,0.8,1,"Trans-AIPW",0.997667367872252,NA,NA
"1057",2,3,0,1,12000,12000,1,1,0.8,1,"IVW",0.629325758608157,0,0
"1058",2,3,0,1,12000,12000,1,1,0.8,1,"Egger",0.672435441072499,0,2.06257899648676e-10
"1059",2,3,0,1,12000,12000,1,1,0.8,1,"Weighted median",0.631513205861873,0,0
"1060",2,3,0,1,12000,12000,1,1,0.8,1,"Weighted mode",0.633091956162613,0,0
"1061",2,3,0,1,12000,12000,1,1,0.8,1,"MR-RAPS",0.629515978015792,0,0
"1062",2,3,0,1,12000,12000,1,1,0.8,1,"Contamination Mixture",0.62628234972748,0,0
"1063",2,3,0,1,12000,12000,1,1,0.8,1,"MR-Robust",0.62945203250924,0,0
"1064",2,3,0,1,12000,12000,1,1,0.8,1,"MR-Lasso",0.629325758608157,0,0
"1065",2,3,0,1,12000,12000,1,1,0.8,1,"Trans-OR",1.00815723265512,NA,NA
"1066",2,3,0,1,12000,12000,1,1,0.8,1,"Trans-IPW",0.988627989843617,NA,NA
"1067",2,3,0,1,12000,12000,1,1,0.8,1,"Trans-AIPW",0.988627989843618,NA,NA
"1068",3,3,0,1,12000,12000,1,1,0.8,1,"IVW",0.639261235303697,0,0
"1069",3,3,0,1,12000,12000,1,1,0.8,1,"Egger",0.667866822378718,0,1.42525768964674e-10
"1070",3,3,0,1,12000,12000,1,1,0.8,1,"Weighted median",0.641277695359556,0,0
"1071",3,3,0,1,12000,12000,1,1,0.8,1,"Weighted mode",0.641475435942523,0,0
"1072",3,3,0,1,12000,12000,1,1,0.8,1,"MR-RAPS",0.639301362552905,0,0
"1073",3,3,0,1,12000,12000,1,1,0.8,1,"Contamination Mixture",0.640275736797049,0,0
"1074",3,3,0,1,12000,12000,1,1,0.8,1,"MR-Robust",0.639448548755848,0,0
"1075",3,3,0,1,12000,12000,1,1,0.8,1,"MR-Lasso",0.639261235303697,0,0
"1076",3,3,0,1,12000,12000,1,1,0.8,1,"Trans-OR",0.996833349997835,NA,NA
"1077",3,3,0,1,12000,12000,1,1,0.8,1,"Trans-IPW",0.996089522905211,NA,NA
"1078",3,3,0,1,12000,12000,1,1,0.8,1,"Trans-AIPW",0.996089522905211,NA,NA
"1079",4,3,0,1,12000,12000,1,1,0.8,1,"IVW",0.637047392996294,0,0
"1080",4,3,0,1,12000,12000,1,1,0.8,1,"Egger",0.635356710533128,0,2.8890096981371e-09
"1081",4,3,0,1,12000,12000,1,1,0.8,1,"Weighted median",0.640678428356865,0,0
"1082",4,3,0,1,12000,12000,1,1,0.8,1,"Weighted mode",0.642951161791157,0,0
"1083",4,3,0,1,12000,12000,1,1,0.8,1,"MR-RAPS",0.637660547214907,0,0
"1084",4,3,0,1,12000,12000,1,1,0.8,1,"Contamination Mixture",0.640150524945883,0,0
"1085",4,3,0,1,12000,12000,1,1,0.8,1,"MR-Robust",0.637233317098369,0,0
"1086",4,3,0,1,12000,12000,1,1,0.8,1,"MR-Lasso",0.637047392996294,0,0
"1087",4,3,0,1,12000,12000,1,1,0.8,1,"Trans-OR",1.01348563626096,NA,NA
"1088",4,3,0,1,12000,12000,1,1,0.8,1,"Trans-IPW",1.02246733984805,NA,NA
"1089",4,3,0,1,12000,12000,1,1,0.8,1,"Trans-AIPW",1.02246733984805,NA,NA
"1090",5,3,0,1,12000,12000,1,1,0.8,1,"IVW",0.654278497547622,0,0
"1091",5,3,0,1,12000,12000,1,1,0.8,1,"Egger",0.751166427774801,0,0.000920488006978415
"1092",5,3,0,1,12000,12000,1,1,0.8,1,"Weighted median",0.655091332756555,0,0
"1093",5,3,0,1,12000,12000,1,1,0.8,1,"Weighted mode",0.655975396886092,0,0
"1094",5,3,0,1,12000,12000,1,1,0.8,1,"MR-RAPS",0.653963976838301,0,0
"1095",5,3,0,1,12000,12000,1,1,0.8,1,"Contamination Mixture",0.652431983349762,0,1.77635683940025e-15
"1096",5,3,0,1,12000,12000,1,1,0.8,1,"MR-Robust",0.654361914676985,0,0
"1097",5,3,0,1,12000,12000,1,1,0.8,1,"MR-Lasso",0.654278497547622,0,0
"1098",5,3,0,1,12000,12000,1,1,0.8,1,"Trans-OR",0.999366669282121,NA,NA
"1099",5,3,0,1,12000,12000,1,1,0.8,1,"Trans-IPW",0.996981396730859,NA,NA
"1100",5,3,0,1,12000,12000,1,1,0.8,1,"Trans-AIPW",0.996981396730859,NA,NA
"1101",1,3,0,1,12000,12000,1,1,1,1,"IVW",0.655901143555394,0,0
"1102",1,3,0,1,12000,12000,1,1,1,1,"Egger",0.683787768493015,0,1.49785317482554e-09
"1103",1,3,0,1,12000,12000,1,1,1,1,"Weighted median",0.656612651330196,0,0
"1104",1,3,0,1,12000,12000,1,1,1,1,"Weighted mode",0.658746433255858,0,0
"1105",1,3,0,1,12000,12000,1,1,1,1,"MR-RAPS",0.6561367668499,0,0
"1106",1,3,0,1,12000,12000,1,1,1,1,"Contamination Mixture",0.659393166949966,0,0
"1107",1,3,0,1,12000,12000,1,1,1,1,"MR-Robust",0.655909050538549,0,0
"1108",1,3,0,1,12000,12000,1,1,1,1,"MR-Lasso",0.655901143555394,0,0
"1109",1,3,0,1,12000,12000,1,1,1,1,"Trans-OR",0.99871445501241,NA,NA
"1110",1,3,0,1,12000,12000,1,1,1,1,"Trans-IPW",0.99761010039662,NA,NA
"1111",1,3,0,1,12000,12000,1,1,1,1,"Trans-AIPW",0.997610100396621,NA,NA
"1112",2,3,0,1,12000,12000,1,1,1,1,"IVW",0.640021923492846,0,0
"1113",2,3,0,1,12000,12000,1,1,1,1,"Egger",0.674591038106004,0,4.22439860869872e-10
"1114",2,3,0,1,12000,12000,1,1,1,1,"Weighted median",0.641044102043472,0,0
"1115",2,3,0,1,12000,12000,1,1,1,1,"Weighted mode",0.643439127420821,0,0
"1116",2,3,0,1,12000,12000,1,1,1,1,"MR-RAPS",0.640264865238194,0,0
"1117",2,3,0,1,12000,12000,1,1,1,1,"Contamination Mixture",0.641000522625042,0,0
"1118",2,3,0,1,12000,12000,1,1,1,1,"MR-Robust",0.640042289057786,0,0
"1119",2,3,0,1,12000,12000,1,1,1,1,"MR-Lasso",0.640021923492846,0,0
"1120",2,3,0,1,12000,12000,1,1,1,1,"Trans-OR",1.00786741435261,NA,NA
"1121",2,3,0,1,12000,12000,1,1,1,1,"Trans-IPW",0.988428841076908,NA,NA
"1122",2,3,0,1,12000,12000,1,1,1,1,"Trans-AIPW",0.988428841076908,NA,NA
"1123",3,3,0,1,12000,12000,1,1,1,1,"IVW",0.649758724676797,0,0
"1124",3,3,0,1,12000,12000,1,1,1,1,"Egger",0.671059965421912,0,3.37286865104147e-10
"1125",3,3,0,1,12000,12000,1,1,1,1,"Weighted median",0.650906716693808,0,0
